Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Deux veuves pour un testament - Donna Leon.epub;Leon, Donna;Deux veuves pour un testament;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R9: Titre court et auteur long;Deux veuves pour un testament;Leon, Donna
Avec vue sur l'Arno - Edward Morgan Forster.epub;Forster, Edward Morgan;Avec vue sur l'Arno;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Avec vue sur l'Arno;Forster, Edward Morgan
Trône de Fer -09-La Loi du Régicide, Le - inconnu.epub;inconnu;Trône de Fer -09-La Loi du Régicide, Le;110;CERTAIN;R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Trône de Fer -09-La Loi du Régicide, Le;inconnu
Belle-Nivernaise - Légendes et récits, La - Alphonse Daudet.epub;Alphonse Daudet;Légendes et récits, La;50;PROBABLE;R3: Auteur se termine par article défini;Légendes et récits, La;Alphonse Daudet
Jérusalem - Alan Moore.epub;Moore, Alan;Jérusalem;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jérusalem;Moore, Alan
Infinie comédie, L' - David Foster Wallace.epub;Wallace, David Foster;Infinie comédie, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Infinie comédie, L';Wallace, David Foster
Cosmographie_ comprendre les mouvements du soleil, de la lune et des planètes - Denis Savoie.epub;Savoie, Denis;Cosmographie_ comprendre les mouvements du soleil, de la lune et des planètes;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Cosmographie_ comprendre les mouvements du soleil, de la lune et des planètes;Savoie, Denis
Aventures merveilleuses mais authentiques du Capiine Corcoran - Première partie - Alfred Assollant.epub;Assollant, Alfred;Première partie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Première partie;Assollant, Alfred
Uranus - Marcel Aymé.epub;Aymé, Marcel;Uranus;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Uranus;Aymé, Marcel
Garden House_ A Novel - Eno Obong.epub;Obong, Eno;Garden House_ A Novel;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Garden House_ A Novel;Obong, Eno
Pluie noire - Masuji Ibuse.epub;Ibuse, Masuji;Pluie noire;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pluie noire;Ibuse, Masuji
Tolstoï,Léon {comte Tolstoï,Lev Nikolaïevich} [] Anna Karenine - Tome 1 (1877) french.feed.epub;Tolstoï,Léon;Anna Karenine - Tome 1;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Anna Karenine - Tome 1;Tolstoï,Léon
Autre comme moi, L' - José Saramago.epub;Saramago, José;Autre comme moi, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Autre comme moi, L';Saramago, José
Via delle Oche - Carlo Lucarelli.epub;Lucarelli, Carlo;Via delle Oche;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Via delle Oche;Lucarelli, Carlo
Nietzsche _ Oeuvres complètes - Friedrich Nietzsche.epub;Friedrich Nietzsche;Nietzsche _ Oeuvres complètes;70;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R10: Mots-clés de titres dans auteur;Nietzsche _ Oeuvres complètes;Friedrich Nietzsche
Beigbeder,Frédéric [R-02] Vacances dans le coma 1994) french.zzz.epub;Beigbeder,Frédéric;Vacances dans le coma 1994);60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Vacances dans le coma 1994);Beigbeder,Frédéric
Harry Potter - T03 - Harry Potter et le Prisonnier d'Azkaban - J.K. Rowling.epub;Rowling, J.K.;Harry Potter et le Prisonnier d'Azkaban;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Harry Potter et le Prisonnier d'Azkaban;Rowling, J.K.
Avec joie et docilité - Johanna Sinisalo.epub;Sinisalo, Johanna;Avec joie et docilité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Avec joie et docilité;Sinisalo, Johanna
Sanson,Henri [] Mémoires de 7 générations d'exécuteurs, 1688-1847 - Tome 3 (1862) french.zzz.epub;Sanson,Henri;Mémoires de 7 générations d'exécuteurs, 1688-1847 - Tome 3;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Mémoires de 7 générations d'exécuteurs, 1688-1847 - Tome 3;Sanson,Henri
Idiot de la famille (Tome 3) - Gustave Flaubert de 1821 à 1857, L' - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Gustave Flaubert de 1821 à 1857, L';160;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Gustave Flaubert de 1821 à 1857, L';Sartre, Jean-Paul
Etrange Destin De Wangrin, L' - Amadou Hampaté Bâ.epub;Bâ, Amadou Hampaté;Etrange Destin De Wangrin, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Etrange Destin De Wangrin, L';Bâ, Amadou Hampaté
Malet,Léo [Nouveaux mystères de Paris-12] Casse-pipe à la Nation - Paris 12e (1957) french.zzz.epub;Malet,Léo;Casse-pipe à la Nation - Paris 12e;60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Casse-pipe à la Nation - Paris 12e;Malet,Léo
1001 Façons de Mourir - Sébastien Houde.epub;Houde, Sébastien;Façons de Mourir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Façons de Mourir;Houde, Sébastien
Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux - Friedrich Nietzsche.epub;Friedrich Nietzsche;Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux;95;CERTAIN;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux;Friedrich Nietzsche
Nabab, Le - Alphonse Daudet.epub;Alphonse Daudet;Nabab, Le;50;PROBABLE;R3: Auteur se termine par article défini;Nabab, Le;Alphonse Daudet
Dumas,Alexandre {père} [-083] Olympe de Cleves - Tome 2 (1851) french.zzz.epub;Dumas,Alexandre;Olympe de Cleves - Tome 2;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Olympe de Cleves - Tome 2;Dumas,Alexandre
Tous n'étaient pas des anges - Joseph Kessel.epub;Kessel, Joseph;Tous n'étaient pas des anges;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Tous n'étaient pas des anges;Kessel, Joseph
Féminine - Emilie Guillaumin.epub;Guillaumin, Emilie;Féminine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Féminine;Guillaumin, Emilie
Bon Dieu de Chemillé qui n'est ni pour ni contre, Le - Alphonse Daudet.epub;Alphonse Daudet;Bon Dieu de Chemillé qui n'est ni pour ni contre, Le;75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;Bon Dieu de Chemillé qui n'est ni pour ni contre, Le;Alphonse Daudet
Oeuvres de Denis Diderot. Jacques Le Fataliste - Denis Diderot.epub;Diderot, Denis;Oeuvres de Denis Diderot. Jacques Le Fataliste;105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Oeuvres de Denis Diderot. Jacques Le Fataliste;Diderot, Denis
Marie-Claire suivi de L'atelier de Marie-Claire - Marguerite Audoux.epub;Audoux, Marguerite;Marie-Claire suivi de L'atelier de Marie-Claire;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Marie-Claire suivi de L'atelier de Marie-Claire;Audoux, Marguerite
Affaire Charles Dexter Ward, L' - Howard Phillips Lovecraft.epub;Lovecraft, Howard Phillips;Affaire Charles Dexter Ward, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Affaire Charles Dexter Ward, L';Lovecraft, Howard Phillips
Correspondance, Volume 4 _ Janvier 1969 - Décembre 1972 - Guy Debord.epub;Debord, Guy;Décembre 1972;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Décembre 1972;Debord, Guy
Avant, pendant, après - Jean-Marc Parisis.epub;Parisis, Jean-Marc;Avant, pendant, après;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Avant, pendant, après;Parisis, Jean-Marc
Tout est brisé - William Boyle.epub;Boyle, William;Tout est brisé;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tout est brisé;Boyle, William
Cinquième chronique du règne de Nicolas Ier - Patrick Rambaud.epub;Rambaud, Patrick;Cinquième chronique du règne de Nicolas Ier;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Cinquième chronique du règne de Nicolas Ier;Rambaud, Patrick
Exbrayat,Charles [Imogène-4] Imogène, vous êtes impossible ! (1963) french.zzz.epub;Exbrayat,Charles;Imogène, vous êtes impossible !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Imogène, vous êtes impossible !;Exbrayat,Charles
Brooks,Terry [Le royaume magique de Landover-01] Royaume magique à vendre ! (1986) french.Alex.epub;Brooks,Terry;Royaume magique à vendre !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Royaume magique à vendre !;Brooks,Terry
Waltari,Mika [] Sinouhé l'Égyptien - Tome 2 (1945) french.Alex.epub;Waltari,Mika;Sinouhé l'Égyptien - Tome 2;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Sinouhé l'Égyptien - Tome 2;Waltari,Mika
Maître et serviteur (French Edition) - Léon Tolstoï & Léon Golschmann.epub;Léon Tolstoï & Léon Golschmann;Maître et serviteur (French Edition);75;PROBABLE;R8: Titre contient '&' entre noms | R10: Mots-clés de titres dans auteur;Maître et serviteur (French Edition);Léon Tolstoï & Léon Golschmann
Ronde fantastique - Charles Barbara.epub;Barbara, Charles;Ronde fantastique;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ronde fantastique;Barbara, Charles
Enregistrements Pirates - Philippe Delerm.epub;Delerm, Philippe;Enregistrements Pirates;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Enregistrements Pirates;Delerm, Philippe
Bäckström - Épisode 2 _ Celui qui terrasse le dragon - Leif Gw Persson.epub;Persson, Leif Gw;Épisode 2 _ Celui qui terrasse le dragon;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R6: Ponctuation inhabituelle dans auteur;Épisode 2 _ Celui qui terrasse le dragon;Persson, Leif Gw
Comédiens Sans le Savoir, Les - Honoré de Balzac.epub;de Balzac, Honoré;Comédiens Sans le Savoir, Les;50;PROBABLE;R3: Auteur se termine par article défini;Comédiens Sans le Savoir, Les;de Balzac, Honoré
Eléphant - Martin Suter.epub;Suter, Martin;Eléphant;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Eléphant;Suter, Martin
Petit traité invitant à l'art subtil du Go - Georges Perec.epub;Perec, Georges;Petit traité invitant à l'art subtil du Go;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Petit traité invitant à l'art subtil du Go;Perec, Georges
Trente cadavres tous les jeudis - Fredric Brown.epub;Brown, Fredric;Trente cadavres tous les jeudis;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Trente cadavres tous les jeudis;Brown, Fredric
Automobile, L' - Iouchkevitch.epub;Iouchkevitch;Automobile, L';50;PROBABLE;R3: Auteur se termine par article défini;Automobile, L';Iouchkevitch
Visiteurs, Les - Edmond Jaloux.epub;Jaloux, Edmond;Visiteurs, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Visiteurs, Les;Jaloux, Edmond
Roi des gueux, Le - Paul Féval (père).epub;(père), Paul Féval;Roi des gueux, Le;50;PROBABLE;R3: Auteur se termine par article défini;Roi des gueux, Le;(père), Paul Féval
Corps humain, Le - Paolo Giordano.epub;Giordano, Paolo;Corps humain, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Corps humain, Le;Giordano, Paolo
Quarante-cinq - Tome III, Les - Alexandre Dumas.epub;Alexandre Dumas;Tome III, Les;110;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R10: Mots-clés de titres dans auteur;Tome III, Les;Alexandre Dumas
Magasin d'antiquités - Tome II, Le - Charles Dickens.epub;Dickens, Charles;Tome II, Le;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Tome II, Le;Dickens, Charles
Dernier Des Mohicans, Le - James Fenimore Cooper.epub;Cooper, James Fenimore;Dernier Des Mohicans, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Dernier Des Mohicans, Le;Cooper, James Fenimore
Au chat et à la souris - Patterson James.epub;James, Patterson;Au chat et à la souris;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R9: Titre court et auteur long;Au chat et à la souris;James, Patterson
Jeune fille suppliciée sur une étagère, La - Akira Yoshimura.epub;Yoshimura, Akira;Jeune fille suppliciée sur une étagère, La;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Jeune fille suppliciée sur une étagère, La;Yoshimura, Akira
rattachement, Le - Didier van Cauwelaert.epub;van Cauwelaert, Didier;rattachement, Le;50;PROBABLE;R3: Auteur se termine par article défini;rattachement, Le;van Cauwelaert, Didier
Embaumeur ou l'odieuse confession de Victor Renard, L' - Isabelle Duquesnoy.epub;Duquesnoy, Isabelle;Embaumeur ou l'odieuse confession de Victor Renard, L';125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Embaumeur ou l'odieuse confession de Victor Renard, L';Duquesnoy, Isabelle
Au-delà de la philosophie universitaire - Arthur Schopenhauer.epub;Schopenhauer, Arthur;Au-delà de la philosophie universitaire;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Au-delà de la philosophie universitaire;Schopenhauer, Arthur
Poupée Pendouillait, La - Robert B. Parker.epub;Parker, Robert B.;Poupée Pendouillait, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Poupée Pendouillait, La;Parker, Robert B.
Comte de Moret - Tome II, Le - Alexandre Dumas.epub;Alexandre Dumas;Tome II, Le;110;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R10: Mots-clés de titres dans auteur;Tome II, Le;Alexandre Dumas
Europe des Lumières, L' - Pierre-Yves Beaurepaire.epub;Beaurepaire, Pierre-Yves;Europe des Lumières, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Europe des Lumières, L';Beaurepaire, Pierre-Yves
Factotum - Charles Bukowski.epub;Bukowski, Charles;Factotum;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Factotum;Bukowski, Charles
Mémoires De Barry Lyndon Du Royaume D'Irlande - William Makepeace Thackeray.epub;Thackeray, William Makepeace;Mémoires De Barry Lyndon Du Royaume D'Irlande;80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Mémoires De Barry Lyndon Du Royaume D'Irlande;Thackeray, William Makepeace
Savages_ A Novel - Don Winslow.epub;Winslow, Don;Savages_ A Novel;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Savages_ A Novel;Winslow, Don
Éloge de la fesse (French Edition) - Hans-Jürgen Döpp.epub;Döpp, Hans-Jürgen;Éloge de la fesse (French Edition);105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Éloge de la fesse (French Edition);Döpp, Hans-Jürgen
Martin Eden - Jack London.epub;London, Jack;Martin Eden;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Martin Eden;London, Jack
Précaution - James Fenimore Cooper.epub;Cooper, James Fenimore;Précaution;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Précaution;Cooper, James Fenimore
Théorie de la propriété - Pierre-Joseph Proudhon.epub;Proudhon, Pierre-Joseph;Théorie de la propriété;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Théorie de la propriété;Proudhon, Pierre-Joseph
huguenots - Cent ans de persécutions 1685-1789, Les - Charles Alfred (de) Janzé.epub;Charles Alfred (de) Janzé;Cent ans de persécutions 1685-1789, Les;115;CERTAIN;R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R7: Titre ressemble à un nom complet;Cent ans de persécutions 1685-1789, Les;Charles Alfred (de) Janzé
Dumas,Alexandre {père} [-065] Joseph Balsamo - Tome 4 (1846) french.zzz.epub;Dumas,Alexandre;Joseph Balsamo - Tome 4;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Joseph Balsamo - Tome 4;Dumas,Alexandre
Périmètre de sécurité - Michael Pitre.epub;Pitre, Michael;Périmètre de sécurité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Périmètre de sécurité;Pitre, Michael
Cevdet Bey Et Ses Fils - Orhan Pamuk.epub;Pamuk, Orhan;Cevdet Bey Et Ses Fils;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Cevdet Bey Et Ses Fils;Pamuk, Orhan
Décorateur, Le - Skitalets.epub;Skitalets;Décorateur, Le;50;PROBABLE;R3: Auteur se termine par article défini;Décorateur, Le;Skitalets
Fantômes et Fantoches - Maurice Renard.epub;Renard, Maurice;Fantômes et Fantoches;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fantômes et Fantoches;Renard, Maurice
Grand B.A.L., Le - Gilles Clément.epub;Clément, Gilles;Grand B.A.L., Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Grand B.A.L., Le;Clément, Gilles
Dans les pas de l’ange - Lisa Szafraniec.epub;Szafraniec, Lisa;Dans les pas de l’ange;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Dans les pas de l’ange;Szafraniec, Lisa
Volonté Et La Fortune, La - Carlos Fuentes.epub;Fuentes, Carlos;Volonté Et La Fortune, La;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Volonté Et La Fortune, La;Fuentes, Carlos
Harry Potter - T01 - Harry Potter à l'École des Sorciers - J.K. Rowling.epub;Rowling, J.K.;Harry Potter à l'École des Sorciers;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Harry Potter à l'École des Sorciers;Rowling, J.K.
A la recherche du temps perdu - Tome II - A l’ombre des jeunes filles en fleurs - Marcel Proust.epub;Proust, Marcel;A l’ombre des jeunes filles en fleurs;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;A l’ombre des jeunes filles en fleurs;Proust, Marcel
Cavalier de bronze, Le - Pouchkine.epub;Pouchkine;Cavalier de bronze, Le;50;PROBABLE;R3: Auteur se termine par article défini;Cavalier de bronze, Le;Pouchkine
Zonzon Pépette- Fille de Londres - André Baillon.epub;André Baillon;Zonzon Pépette- Fille de Londres;55;PROBABLE;R7: Titre ressemble à un nom complet | R9: Titre court et auteur long;Zonzon Pépette- Fille de Londres;André Baillon
Rouge et le Noir (fiche de lecture complète), Le - Stendhal (henri Beyle).epub;Beyle), Stendhal (henri;Rouge et le Noir (fiche de lecture complète), Le;50;PROBABLE;R3: Auteur se termine par article défini;Rouge et le Noir (fiche de lecture complète), Le;Beyle), Stendhal (henri
